House_ID,Area,Bedrooms,Bathrooms,Garage,Floors,Has_Garden,Location_Score,Year_Built,Distance_Center,Renovated,Price
16725,2235,1,3,1,3,1,9,1999,44,1,254500
16726,3725,1,2,1,2,1,7,2007,47,1,395000
16727,2040,3,1,1,1,0,4,1983,22,1,240000
16728,1315,4,3,1,2,0,3,2003,27,1,201000
16729,1273,1,3,0,1,0,5,2007,36,0,143300
16730,835,2,2,0,2,0,7,2022,9,0,167000
16731,2210,1,2,0,1,1,1,2006,4,1,284000
16732,2592,1,3,0,3,0,3,1999,37,0,267700
16733,3888,4,3,1,2,1,5,1990,37,0,433300
16734,2534,5,3,1,2,0,9,1990,32,1,324400
16735,1629,2,3,1,1,1,6,1999,43,1,193400
16736,3919,5,2,1,1,0,2,2021,13,1,500400
16737,3933,3,3,1,2,1,4,1977,50,1,400300
16738,1892,4,1,1,1,1,3,2004,34,0,235200
16739,3213,5,3,1,1,1,2,1980,33,1,369800
16740,1985,1,1,1,2,0,9,1975,27,1,212000
16741,2562,1,3,1,3,1,1,2015,38,1,296200
16742,1744,3,3,0,2,1,1,2007,43,0,200900
16743,3823,3,2,0,3,1,6,2009,49,0,409800
16744,2311,2,2,0,2,0,3,1996,25,1,263600
16745,1230,2,1,0,3,1,6,2002,31,0,155500
16746,2822,4,2,1,1,0,5,2016,43,1,336700
16747,1658,3,1,1,3,0,10,2004,2,1,270800
16748,1029,4,1,0,2,1,10,2021,30,1,187900
16749,3217,5,3,0,2,1,8,2024,15,1,448200
16750,977,2,3,0,3,0,7,1989,40,1,116700
16751,2233,4,1,1,3,1,6,1998,50,1,258300
16752,3415,3,2,0,2,1,2,1978,17,0,375000
16753,2413,5,3,0,1,0,5,1985,13,0,309800
16754,3640,2,1,0,2,0,3,2018,19,0,415500
16755,2563,4,3,0,3,1,2,2001,11,1,346800
16756,3747,3,3,0,1,0,7,1986,1,0,446200
16757,2574,4,1,1,2,0,8,1996,36,1,306400
16758,1774,2,2,1,1,0,8,1995,36,0,200400
16759,881,5,1,1,3,0,5,2021,25,1,185600
16760,1645,1,1,1,3,1,7,2013,19,0,226000
16761,3609,5,3,1,3,1,10,1990,11,0,467400
16762,2016,4,2,0,3,1,3,2002,38,1,249600
16763,1417,4,2,1,1,0,8,1987,6,0,221700
16764,3945,1,1,0,1,0,1,2019,37,1,410000
16765,3881,4,1,0,2,0,7,2001,13,0,459600
16766,3063,5,3,0,1,0,9,2003,6,0,411300
16767,3137,2,3,0,3,0,8,1984,12,1,371700
16768,1244,5,1,1,2,1,4,1982,39,1,162900
16769,1722,5,3,0,3,0,5,2015,42,0,233200
16770,3399,5,2,1,3,1,1,2000,2,1,453900
16771,992,2,3,1,3,0,2,1989,29,0,125700
16772,2462,4,1,1,3,0,9,1997,29,1,311700
16773,1088,5,2,0,2,0,6,2012,45,1,163300
16774,3430,2,2,1,2,0,5,1971,31,0,346500
16775,1967,4,1,0,1,0,8,1978,40,0,203700
16776,2230,2,3,0,3,0,9,2022,50,1,264000
16777,2634,2,1,1,3,0,5,2006,9,0,332900
16778,3704,5,1,1,3,1,7,1978,26,1,433400
16779,2770,1,1,0,1,1,8,2020,23,0,327500
16780,3628,5,1,0,2,1,10,1987,49,0,388300
16781,1695,2,2,0,1,1,8,1975,45,1,164000
16782,1719,2,1,1,1,1,10,2019,36,1,230900
16783,3411,2,2,0,3,0,8,1976,36,1,350100
16784,2834,3,3,0,3,1,1,1993,1,0,361900
16785,2352,5,1,0,1,1,2,1975,2,0,300200
16786,2500,1,1,1,2,0,5,2014,19,1,306500
16787,2860,4,3,0,2,0,4,2013,16,0,369000
16788,2525,1,3,0,2,0,8,2025,9,0,336000
16789,3834,1,2,0,3,0,9,1996,15,1,435900
16790,3187,3,3,0,2,0,9,2014,49,1,360200
16791,3712,2,2,1,3,1,2,1970,41,1,368700
16792,2697,1,2,1,1,1,9,1977,13,1,314200
16793,2599,2,3,0,1,0,1,2000,3,1,327400
16794,1111,5,3,1,2,0,8,1987,6,0,209100
16795,3580,2,2,0,1,0,3,1991,12,0,395000
16796,1927,2,2,1,3,0,8,2010,5,1,290200
16797,1138,5,3,0,1,1,7,1973,32,1,158800
16798,3147,5,1,0,1,1,4,1981,46,0,323700
16799,1158,1,2,1,2,0,1,2005,46,1,119800
16800,3016,3,3,0,1,1,9,1979,38,1,327600
16801,1972,4,3,1,2,0,9,1979,5,0,280700
16802,3608,5,1,0,2,1,7,2008,15,0,452300
16803,1567,5,3,1,1,1,1,1970,26,1,203700
16804,3829,4,2,0,2,1,7,1994,10,1,469900
16805,2889,2,2,1,1,1,1,2024,40,1,333900
16806,1001,5,2,0,3,0,8,2004,47,1,150600
16807,3817,4,2,0,2,0,4,1983,19,0,425200
16808,2492,1,2,0,2,1,1,2009,38,0,260200
16809,1263,3,1,1,3,0,6,2009,34,1,180300
16810,1248,5,3,1,1,1,2,1999,17,1,216300
16811,1712,4,2,1,2,1,6,2011,37,0,233700
16812,1597,5,1,0,2,0,5,1978,11,0,217200
16813,1593,2,1,0,3,0,8,1993,49,1,160800
16814,1236,5,2,1,2,0,9,2016,2,0,253600
16815,2716,5,1,0,1,1,3,1998,36,0,310600
16816,2573,2,3,1,2,1,1,2012,0,1,358300
16817,1330,5,3,1,2,1,5,2017,15,0,247500
16818,1364,2,3,0,3,0,6,1979,24,0,160400
16819,2420,4,2,0,1,0,9,1975,38,0,256000
16820,2096,3,3,1,3,0,2,1986,5,1,286100
16821,3719,3,3,0,2,1,4,1973,1,1,440400
16822,1012,4,1,0,2,0,2,2014,29,0,151700
16823,1748,1,1,0,1,1,2,1998,17,1,207300
16824,1927,1,2,0,2,0,10,2011,23,0,240200
16825,991,3,3,1,1,1,8,2022,17,1,205600
16826,2203,4,2,0,2,1,4,2009,0,1,331300
16827,2790,5,2,1,2,1,7,2000,47,1,334500
16828,1904,4,2,0,1,1,5,1994,46,0,209400
16829,1504,2,3,1,1,1,9,2017,8,1,257400
16830,1348,4,1,1,2,0,2,2009,50,0,156800
16831,2661,1,1,0,2,1,1,2004,45,1,263600
16832,953,5,2,1,1,0,7,2017,26,0,183300
16833,2465,5,2,0,3,1,2,1995,3,0,341000
16834,1370,3,3,1,3,0,9,1993,48,1,170000
16835,2584,2,2,0,3,1,1,1997,36,1,280400
16836,3087,5,1,1,3,0,9,1992,23,1,388200
16837,3221,3,3,1,3,0,2,2017,11,0,413600
16838,1604,5,3,0,3,0,8,1981,16,0,232400
16839,1598,1,3,0,2,1,3,1978,4,0,199800
16840,1410,5,1,0,1,1,10,2002,36,0,198000
16841,3535,1,2,0,3,0,2,1981,43,0,328000
16842,3621,4,1,0,2,0,10,2008,10,0,451100
16843,2606,1,1,1,2,1,3,1996,0,0,322600
16844,942,1,3,0,1,1,6,1973,34,0,87200
16845,1071,1,1,0,2,0,7,2003,17,1,151600
16846,2355,5,3,0,2,1,9,2017,46,1,310500
16847,3273,2,1,0,1,1,10,1974,48,1,315300
16848,2893,1,3,0,1,1,3,1999,6,1,351300
16849,2942,3,1,1,1,0,4,1981,34,1,310200
16850,2911,5,3,1,1,0,3,2025,23,1,395600
16851,3260,2,3,0,2,1,6,2003,38,1,363000
16852,3880,2,3,0,3,0,4,2016,27,1,447500
16853,1258,5,3,1,1,1,6,2020,31,0,218300
16854,2538,3,1,0,3,0,8,1970,44,1,249800
16855,2232,4,1,0,3,0,5,1972,0,1,291200
16856,3317,5,3,0,2,0,9,2013,47,0,388200
16857,3657,2,3,1,3,1,5,1997,33,1,413200
16858,1305,4,2,1,2,0,4,2024,50,0,176500
16859,2509,2,3,0,1,0,7,1991,17,0,293400
16860,1896,1,2,1,2,0,6,1998,50,1,190600
16861,883,4,1,0,2,0,8,1987,12,0,149300
16862,858,5,1,1,3,1,6,2004,33,1,162300
16863,1844,5,2,0,3,0,9,2023,9,0,305900
16864,2281,3,1,1,3,1,9,2001,21,1,305600
16865,3765,4,3,0,3,1,5,2023,13,0,485000
16866,3004,3,1,0,1,0,8,1976,9,1,348900
16867,2152,5,1,0,2,0,2,2002,49,0,233700
16868,2396,3,2,0,3,0,8,2002,5,0,324100
16869,1375,4,2,0,2,1,3,2021,30,1,213500
16870,3684,5,1,0,1,1,9,1971,40,0,386400
16871,1479,2,1,1,3,0,10,2024,39,0,200400
16872,1002,5,2,0,3,0,1,1975,19,0,142700
16873,1929,3,3,1,1,1,2,1987,32,1,229900
16874,3993,3,3,1,2,1,2,1973,38,1,416300
16875,1117,5,2,0,3,1,10,1987,31,0,172200
16876,2005,1,3,0,1,1,2,2010,19,1,252000
16877,2438,1,1,1,2,0,1,2022,37,1,273300
16878,2596,1,3,0,2,0,7,1991,18,1,300600
16879,1205,2,1,0,2,0,4,2010,22,1,168500
16880,3833,2,1,0,2,0,2,1977,17,0,394800
16881,3796,2,3,1,3,0,8,1985,10,0,442600
16882,3941,5,3,1,1,1,9,1976,3,0,490600
16883,3342,5,3,1,2,0,2,1993,27,0,394700
16884,1478,4,3,0,2,1,10,2007,48,0,194800
16885,2070,1,2,1,1,0,10,1983,14,1,252000
16886,2689,4,1,1,2,0,3,2016,9,0,361400
16887,2347,1,3,1,2,1,10,2018,0,1,349700
16888,2443,3,3,0,3,1,6,2003,7,1,340800
16889,2159,4,3,0,1,1,9,1977,16,1,282900
16890,2245,5,1,1,1,0,1,1974,39,1,240000
16891,1634,3,3,0,2,1,10,2017,43,0,217900
16892,3041,4,1,1,2,0,9,2012,41,1,363600
16893,3155,3,2,0,2,1,10,1987,29,0,356000
16894,2468,3,3,1,3,0,7,1986,6,1,331800
16895,2730,3,1,1,1,0,9,1978,31,0,293500
16896,3353,5,3,0,2,0,8,2006,6,1,451300
16897,1080,3,1,1,3,0,2,2003,22,0,159000
16898,3522,5,1,1,2,0,8,1980,6,0,433200
16899,2613,2,1,0,3,0,6,1997,41,1,274800
16900,1732,3,3,1,1,0,3,2015,19,1,253700
16901,3562,1,3,0,2,0,1,1992,47,1,342700
16902,1407,5,1,0,3,1,2,2010,7,0,239200
16903,1282,2,3,1,3,1,8,1999,8,0,214200
16904,2046,5,3,0,2,0,9,1995,21,0,282100
16905,2572,3,3,1,1,1,6,1999,39,0,296700
16906,2964,5,2,1,3,0,1,1995,32,1,354400
16907,3815,4,3,1,3,0,8,2017,3,0,507000
16908,991,4,2,1,2,1,4,1997,47,1,135600
16909,3635,1,3,1,2,1,10,1979,47,1,369000
16910,3465,5,3,1,1,0,1,1994,13,0,424000
16911,2817,3,3,0,3,0,8,2019,25,1,365200
16912,3363,3,1,0,2,0,4,2013,9,1,416800
16913,1106,4,3,1,1,1,7,2008,20,0,199600
16914,1331,5,1,0,2,1,6,1986,44,0,157100
16915,921,3,2,0,1,0,2,2004,24,1,139100
16916,3496,2,3,0,1,1,3,2008,11,0,416100
16917,1391,3,2,0,2,1,9,2011,45,1,184600
16918,3717,5,3,1,2,1,2,1977,42,0,399700
16919,2275,4,1,1,2,1,1,1992,36,0,257500
16920,858,2,3,1,1,1,4,1978,49,1,82300
16921,3148,3,3,0,3,1,3,2009,41,0,353300
16922,3400,1,2,1,1,1,8,2008,6,0,417000
16923,2373,1,1,1,1,1,3,1993,47,0,222800
16924,1940,4,1,1,2,0,7,2014,1,1,311500
16925,2610,2,3,1,2,0,5,2023,34,1,324000
16926,2605,1,2,1,2,1,1,2009,41,0,275000
16927,3998,1,1,1,3,1,10,2017,34,1,455800
16928,1198,3,3,1,1,1,7,1972,34,1,148800
16929,3362,5,1,1,1,1,5,2013,46,0,387200
16930,3652,3,3,0,1,0,5,1970,18,0,391200
16931,3345,3,1,1,3,0,3,1978,23,0,361000
16932,1741,4,3,1,2,0,1,2019,18,0,262100
16933,1327,3,1,1,1,1,9,1976,23,0,169200
16934,3245,2,2,0,1,0,8,1982,47,1,317000
16935,2574,2,2,1,1,1,4,2021,28,1,323400
16936,2221,5,3,0,3,1,6,2013,8,0,340100
16937,2469,1,1,0,1,0,9,1990,32,0,249900
16938,2350,1,3,1,2,0,4,1988,32,1,254000
16939,1235,5,3,0,3,1,2,2002,19,1,213000
16940,1639,5,1,1,3,1,3,1974,38,1,196900
16941,1159,3,1,1,3,1,1,1981,9,0,168400
16942,1952,4,2,0,3,0,1,2006,2,1,291200
16943,1663,1,2,1,3,0,8,1970,3,0,209800
16944,3481,1,1,0,2,1,4,1982,47,1,326600
16945,2450,5,2,1,2,0,4,1994,36,0,292000
16946,2532,5,2,1,2,1,10,2007,6,1,383200
16947,2045,1,1,1,2,1,4,1979,18,1,231500
16948,3061,1,2,0,1,0,6,2011,7,0,366600
16949,1715,3,2,0,3,0,3,2011,9,1,256000
16950,3439,1,2,0,2,0,10,2004,5,0,411400
16951,2598,5,3,0,2,1,7,1980,0,1,362800
16952,2982,2,2,0,2,0,6,1972,32,1,302200
16953,3601,2,3,0,2,0,6,1992,41,0,368600
16954,1185,2,2,0,3,1,3,1971,32,0,117500
16955,2126,3,3,0,1,0,10,1993,44,1,239600
16956,2605,2,2,1,3,0,10,1995,0,0,347500
16957,2385,4,2,0,2,0,4,2023,0,0,350500
16958,2012,4,3,0,3,1,5,1998,32,0,256200
16959,2349,3,3,1,2,0,7,1999,24,0,295900
16960,1188,2,3,0,1,1,10,1981,42,1,132800
16961,3591,5,1,1,2,1,9,1974,41,0,389600
16962,1503,3,3,1,3,1,10,2000,24,0,227300
16963,3772,1,3,1,2,1,5,1976,39,1,381700
16964,2538,3,1,1,1,1,10,2022,15,0,350300
16965,3620,4,1,1,3,1,1,1972,45,0,361500
16966,3984,5,1,1,1,1,10,2003,30,1,480400
16967,1663,2,2,1,2,0,8,1999,7,1,246800
16968,1859,4,2,0,3,0,6,2005,11,0,270400
16969,878,2,3,0,2,1,6,2021,29,0,149300
16970,2098,2,1,0,3,1,10,1989,2,1,287800
16971,2101,3,1,1,1,1,3,2006,18,1,279100
16972,1473,3,3,0,2,0,5,1998,45,0,163800
16973,3159,4,2,1,1,0,9,1988,8,0,395900
16974,1003,2,1,0,3,0,10,1998,3,1,179800
16975,1784,3,1,0,1,1,7,1997,1,0,256900
16976,2775,4,2,1,1,0,1,2024,43,1,332000
16977,816,2,1,0,3,0,4,2025,40,1,120600
16978,1275,1,2,1,1,0,2,2022,17,1,191000
16979,1816,1,3,0,1,0,9,1972,46,1,162600
16980,1009,4,1,0,3,0,5,2014,48,1,138900
16981,1298,1,3,0,3,1,8,1976,19,0,158300
16982,1228,5,1,0,1,1,8,1993,10,0,205800
16983,3949,4,1,1,2,0,1,1984,10,1,456900
16984,3951,4,3,1,3,1,6,1985,22,0,462100
16985,2129,2,3,1,1,1,5,2005,0,1,311900
16986,2905,5,2,0,3,1,3,2009,3,1,408000
16987,2353,4,2,0,2,1,6,1991,4,1,326300
16988,2031,3,2,0,1,0,6,2008,32,1,250100
16989,2334,4,2,1,1,1,7,2012,22,0,318400
16990,2667,5,3,1,3,0,8,2009,46,0,329700
16991,3841,4,1,1,3,0,4,2018,47,0,426600
16992,3369,1,1,0,1,0,7,2003,2,1,400900
16993,3428,5,3,0,1,1,6,1980,26,0,394800
16994,2676,3,1,0,3,1,6,1973,1,0,326100
16995,1698,5,1,0,3,1,8,1977,5,0,250300
16996,1906,4,3,0,1,0,5,1982,6,1,263600
16997,3468,3,1,1,3,0,4,2011,29,1,406300
16998,1867,3,3,1,3,1,4,1978,18,1,245700
16999,2306,3,2,1,2,1,9,1980,38,1,263600
17000,3813,1,1,0,3,0,1,2018,7,0,439800
17001,3757,5,2,0,1,0,5,1999,37,0,417200
17002,2467,4,2,0,3,0,7,2001,11,1,336200
17003,1292,1,1,0,3,1,10,1973,37,0,121700
17004,3346,3,2,0,3,0,6,2006,17,1,408100
17005,3889,4,1,1,3,0,10,1972,25,0,430400
17006,1404,2,2,1,3,0,2,1979,25,0,157900
17007,1747,4,3,1,3,0,10,1997,15,0,266200
17008,1093,2,3,0,3,1,10,1974,12,1,167300
17009,1971,2,2,1,2,0,8,1995,5,1,276600
17010,2818,3,3,0,3,0,5,2012,22,1,356800
17011,971,2,2,1,2,1,2,1982,36,0,104100
17012,2386,1,2,1,1,1,9,1986,34,0,253600
17013,1330,3,3,0,3,1,8,1972,30,1,168000
17014,1943,2,3,0,2,1,1,1988,15,0,233800
17015,2659,5,2,1,1,1,4,2010,24,1,356900
17016,2560,1,3,1,1,1,5,2009,44,1,283000
17017,2913,5,1,1,3,0,1,2003,14,0,372300
17018,2988,4,2,0,1,0,6,1990,24,0,342800
17019,3293,1,1,1,3,1,1,1989,31,0,336800
17020,988,5,2,1,3,1,1,2007,5,0,208300
17021,957,5,3,1,1,1,10,2009,13,1,219200
17022,3517,3,2,1,1,0,6,1987,45,0,359200
17023,2770,4,2,1,2,1,3,1970,31,0,301500
17024,1045,1,1,0,3,1,4,2020,41,0,126000
17025,3703,1,2,0,3,1,1,1991,41,0,361800
17026,3791,1,1,0,3,1,5,1997,11,0,424600
17027,3595,2,3,1,3,0,3,2025,12,0,449500
17028,3904,1,3,0,2,0,7,1974,12,1,423400
17029,3177,2,2,1,1,0,1,2015,50,1,332700
17030,3359,3,2,0,3,1,4,1971,35,1,349400
17031,1649,2,3,0,1,1,1,2007,23,0,208400
17032,2610,4,1,1,2,0,2,2004,42,1,297000
17033,1894,2,3,0,1,0,3,1984,30,0,197400
17034,2136,4,3,0,2,0,10,1970,5,1,289100
17035,2926,4,3,1,2,0,1,2004,30,1,354600
17036,968,4,1,0,2,0,2,1990,48,0,94800
17037,3657,4,2,1,2,1,4,1986,47,1,391200
17038,3830,1,3,1,1,1,9,2002,5,0,462500
17039,3027,4,2,1,3,0,9,1993,5,1,405200
17040,2451,5,2,1,2,1,4,2016,43,0,309600
17041,3107,3,1,0,2,0,6,2006,13,1,382200
17042,2309,5,3,0,2,0,9,1975,33,0,270400
17043,2595,1,3,1,3,1,7,2006,41,1,298000
17044,3876,4,3,1,1,1,8,2010,11,1,501100
17045,3144,2,2,1,1,1,1,1989,34,0,326400
17046,1419,1,1,0,1,0,1,1997,43,1,126400
17047,3702,3,1,0,3,1,7,1978,0,0,437200
17048,3207,2,1,1,3,0,9,2009,28,1,379700
17049,2964,2,3,0,1,0,8,2001,34,1,332400
17050,1156,4,1,0,1,0,6,1974,0,0,174600
17051,3804,3,3,0,2,1,9,1989,49,1,402900
17052,3286,3,2,0,3,1,1,2020,21,1,406100
17053,2477,2,1,0,1,1,8,1996,6,1,316700
17054,2011,3,2,0,3,0,1,2006,41,1,228600
17055,2104,5,3,1,2,0,1,1991,24,1,278400
17056,2334,4,1,1,3,1,1,1986,15,0,291900
17057,2289,4,2,0,2,0,6,2018,6,0,330900
17058,3986,5,2,0,3,1,8,2010,12,0,506600
17059,2763,5,1,1,1,1,1,1972,40,0,287300
17060,2161,3,1,0,2,1,1,1988,14,1,264100
17061,3369,2,3,0,3,1,10,2015,26,0,407900
17062,998,3,1,0,2,1,2,1993,24,0,132800
17063,2587,5,3,0,2,0,5,1989,25,0,316200
17064,1873,4,1,1,3,0,10,1982,9,0,262800
17065,1965,4,2,1,1,0,1,1998,39,0,224000
17066,2606,4,3,1,3,1,1,1999,12,0,346600
17067,2337,3,3,1,1,1,6,1982,18,1,294700
17068,3517,5,1,1,1,1,3,1997,25,0,414200
17069,3901,2,1,0,2,1,3,1978,16,1,419100
17070,3953,3,2,1,1,1,4,1991,44,0,410300
17071,830,4,1,1,2,1,7,1985,37,1,123500
17072,3855,5,3,1,3,1,5,1974,24,0,446500
17073,3180,2,1,1,1,0,1,1992,31,0,326500
17074,1459,1,2,1,2,1,8,2002,34,0,177900
17075,3024,3,3,1,1,1,2,1970,25,0,325900
17076,3217,1,2,0,3,1,9,1988,21,1,363200
17077,1346,5,2,0,2,0,5,2002,5,0,230100
17078,3382,1,3,1,3,0,8,2021,39,1,390700
17079,1929,4,2,0,1,0,6,2005,6,0,278900
17080,2944,3,1,1,2,1,6,1977,9,0,349900
17081,3077,2,3,1,2,0,8,2015,46,0,343700
17082,3074,4,2,1,3,1,5,2003,30,0,373400
17083,1170,5,2,0,1,1,5,1982,11,0,186500
17084,1923,3,1,1,1,0,10,2011,1,1,299800
17085,2268,5,1,0,1,1,6,2020,17,0,322300
17086,2291,5,2,1,1,1,8,2023,2,1,374100
17087,2902,5,3,1,1,0,8,1975,18,1,362200
17088,3271,3,1,1,1,1,3,1988,6,0,389100
17089,3162,4,3,0,3,0,4,2005,25,0,380700
17090,1951,5,2,1,3,0,10,1982,25,0,261600
17091,2879,2,1,1,1,1,5,2017,48,0,309900
17092,892,4,3,1,1,0,4,1992,26,1,148200
17093,3366,5,2,0,2,1,8,2005,20,1,431600
17094,2081,3,3,1,1,1,2,1991,21,0,258600
17095,3700,5,2,0,2,0,7,1973,17,1,429500
17096,2725,5,1,0,1,1,4,1982,6,0,342500
17097,2043,1,2,0,1,0,3,1996,50,1,186300
17098,3599,1,1,1,1,1,1,1978,24,0,360900
17099,3977,4,3,1,3,1,10,1971,29,1,455200
17100,2371,1,3,0,2,0,2,1978,12,1,264100
17101,1215,3,3,0,3,1,6,2003,15,0,199000
17102,3404,1,3,0,3,1,3,2002,39,1,361900
17103,3213,3,1,1,1,0,5,1976,13,0,358800
17104,2344,5,2,1,3,1,6,1970,37,1,275900
17105,3446,4,2,0,2,1,5,1979,18,0,393600
17106,3178,1,2,0,2,0,8,1979,49,0,290300
17107,1488,1,1,1,1,1,2,2004,5,1,213300
17108,2465,4,2,0,1,1,1,1984,21,0,285000
17109,2858,3,3,0,2,0,3,1993,26,1,328800
17110,3665,3,2,1,2,0,7,2011,32,1,429500
17111,2330,1,2,1,3,0,3,2023,17,0,298500
17112,1218,3,3,0,3,0,3,1994,10,0,185800
17113,1945,3,3,1,1,0,1,2006,45,1,223000
17114,1710,1,2,1,1,1,8,2009,31,0,211500
17115,2154,1,3,0,3,1,6,2013,11,1,295900
17116,2366,1,3,0,2,1,7,2008,27,0,280100
17117,3195,2,1,0,1,1,8,1984,31,1,339000
17118,3805,1,1,0,2,1,9,1978,6,0,419500
17119,1211,2,2,1,1,0,8,1970,6,1,171100
17120,2047,5,3,0,3,0,1,2016,4,0,315700
17121,952,3,3,0,3,1,5,1998,11,0,171700
17122,2035,2,2,0,1,1,8,1995,23,1,251000
17123,891,5,1,0,3,1,8,2008,35,0,155600
17124,1130,3,1,1,1,0,1,2016,26,0,163000
17125,2464,3,3,0,2,1,8,2006,29,0,306900
17126,1754,3,2,1,2,0,4,2022,22,1,258400
17127,3817,4,1,1,2,0,8,2017,3,0,494200
17128,3401,4,2,1,2,0,9,1985,15,1,416600
17129,3777,2,1,0,2,1,10,1991,34,1,406700
17130,2051,2,1,1,2,0,5,1978,36,1,210100
17131,993,3,2,0,2,0,6,2004,8,0,174300
17132,1329,5,1,1,2,0,6,1987,40,1,172900
17133,3692,2,2,1,1,1,8,1985,18,1,422200
17134,2066,1,1,1,1,0,8,2016,21,1,265100
17135,2273,1,1,0,2,0,6,2000,6,0,276300
17136,1438,2,2,1,3,0,3,2013,19,1,213300
17137,2410,5,1,1,1,0,4,1989,32,0,281000
17138,2397,1,2,0,2,0,10,2012,48,0,250700
17139,3325,3,1,1,2,1,7,2019,40,0,385500
17140,3327,3,3,1,2,1,7,1975,7,1,408200
17141,3135,4,3,1,2,1,5,1998,22,0,388500
17142,1497,4,3,0,2,1,4,2010,13,0,240200
17143,2845,4,3,0,1,0,10,1986,38,1,323500
17144,2501,5,2,0,1,0,3,1993,49,0,263600
17145,3542,3,3,1,1,0,5,2016,32,1,420200
17146,1339,5,2,1,3,0,6,1982,0,1,236900
17147,1129,1,1,1,1,0,6,1988,20,0,133900
17148,1269,3,3,1,1,1,5,2010,14,1,219900
17149,3696,4,2,1,3,0,3,1988,4,0,449600
17150,1333,4,3,0,2,1,9,1988,45,1,170800
17151,2762,1,3,0,2,0,2,1975,33,0,261700
17152,1266,3,2,0,3,1,6,2022,25,0,203100
17153,3824,5,1,1,2,0,2,2012,1,1,497900
17154,3267,5,2,0,1,0,10,2013,36,1,400700
17155,3993,1,2,0,3,1,8,2011,36,0,432300
17156,1561,3,3,1,3,1,2,1970,5,1,222600
17157,1805,5,1,0,2,1,4,1982,5,0,255000
17158,1690,4,1,1,3,0,1,1979,42,1,181000
17159,3155,4,1,0,3,1,6,1986,40,1,345500
17160,2755,5,3,0,1,1,10,1994,30,0,343500
17161,3771,3,2,1,3,1,9,1971,22,1,428100
17162,3181,5,2,0,1,1,2,1992,37,1,359600
17163,1753,1,1,1,3,1,4,1972,43,1,160800
17164,2243,3,2,1,1,1,2,1979,50,0,214300
17165,3869,5,1,1,3,0,6,2015,35,0,458400
17166,2472,4,3,0,2,0,8,2016,6,1,363200
17167,3636,3,1,0,1,1,6,2000,7,1,441100
17168,1631,2,1,1,1,0,1,1989,1,0,213600
17169,1643,3,3,1,2,0,8,1984,13,0,228800
17170,3097,4,1,1,1,0,10,2014,11,0,408200
17171,3966,3,3,0,1,0,5,1991,31,1,431100
17172,2119,1,2,0,2,0,5,2016,44,1,229900
17173,983,4,2,0,1,0,9,1992,32,1,145300
17174,2083,4,3,0,1,1,3,1971,45,0,206800
17175,3646,1,2,1,2,1,5,2020,13,0,440100
17176,2490,2,3,1,3,0,5,1998,21,0,302500
17177,3033,3,2,0,3,0,3,2000,49,0,309800
17178,2232,1,3,1,3,1,7,1989,37,0,243700
17179,3940,3,3,0,2,1,5,1975,14,1,447000
17180,3685,3,3,0,1,0,2,2014,34,1,415500
17181,2596,2,2,0,3,1,7,2023,15,1,351100
17182,1426,3,2,1,3,0,4,2003,42,0,172600
17183,3706,1,2,0,2,0,7,1991,8,0,414600
17184,2855,3,3,1,3,1,5,2010,6,1,396500
17185,1582,3,3,1,3,1,5,1977,48,0,166200
17186,2307,2,1,0,1,0,6,1986,21,1,257200
17187,2584,3,2,0,3,1,4,2001,30,0,302400
17188,1574,4,3,1,1,1,5,2005,0,1,276400
17189,2559,5,1,0,3,1,2,1991,38,0,288900
17190,2663,4,3,1,1,0,7,1979,29,0,306800
17191,1806,2,1,0,3,1,9,1987,46,1,188600
17192,1476,3,2,0,1,0,10,2020,24,1,226600
17193,3954,1,1,1,1,1,3,2016,45,0,406900
17194,2630,3,2,0,2,0,1,2000,0,0,336000
17195,1010,3,2,0,1,0,3,1973,48,0,76000
17196,2136,2,3,0,2,0,2,1971,7,1,251100
17197,2427,3,3,0,3,0,3,1980,15,1,292200
17198,2160,1,1,0,1,1,9,1970,34,0,202000
17199,1289,1,3,0,1,1,7,1980,31,1,142400
17200,2226,5,3,1,1,1,5,1980,3,0,315100
17201,3486,5,1,0,2,1,3,2002,19,0,420100
17202,990,3,1,1,1,0,7,1990,14,1,160000
17203,3518,1,1,0,2,0,5,2011,21,0,387300
17204,1642,3,2,0,2,1,4,1988,37,1,188700
17205,1134,4,1,1,2,0,8,1975,9,1,181900
17206,2442,2,1,1,3,0,5,2004,6,0,316200
17207,1910,2,3,1,2,0,9,1985,26,1,236000
17208,1378,1,3,0,2,0,9,2001,27,0,172300
17209,861,4,2,1,2,1,9,2019,20,0,188100
17210,1186,1,3,0,1,1,1,1984,28,1,128600
17211,1969,4,3,0,3,0,1,1987,3,1,277400
17212,3000,1,1,0,2,1,2,2004,32,1,319000
17213,1418,5,2,0,1,0,9,2023,37,1,222300
17214,2483,3,3,0,3,0,2,2010,5,0,333800
17215,3545,2,3,1,2,0,9,2000,34,0,395500
17216,2677,2,3,0,2,0,7,1975,29,1,286200
17217,3025,4,1,1,2,0,5,1992,39,0,330000
17218,3694,5,1,0,3,0,3,2016,28,0,438400
17219,1286,4,2,1,1,1,10,2002,48,0,170600
17220,2077,5,1,1,1,1,9,1989,37,0,256200
17221,3347,4,1,0,2,1,2,1997,8,0,405700
17222,1340,1,1,1,1,0,6,2013,35,0,157500
